Claim_ID,Customer_ID,Vehicle_ID,Claim_Amount,Claim_Date,Claim_Type
43586,511942,1511942,10000,2026-02-28,2
43587,872433,1872433,10000,2026-01-01,2
43588,580304,1580304,10000,2026-01-02,2
43589,169646,1169646,10000,2026-01-03,2
43590,932506,1932506,10000,2026-01-04,2
43591,530781,1530781,10000,2026-01-05,2
43592,600160,1600160,10000,2026-01-06,2
43593,44995,1044995,10000,2026-01-07,2
43594,273053,1273053,10000,2026-01-08,2
43595,410682,1410682,10000,2026-01-09,2
43596,687234,1687234,10000,2026-01-10,2
43597,494450,1494450,10000,2026-01-11,2
43598,502425,1502425,10000,2026-01-12,2
43599,883414,1883414,10000,2026-01-13,2
43600,772180,1772180,10000,2026-01-14,2
43601,936363,1936363,10000,2026-01-15,2
43602,821410,1821410,10000,2026-01-16,2
43603,707983,1707983,10000,2026-01-17,2
43604,271449,1271449,10000,2026-01-18,2
43605,951026,1951026,10000,2026-01-19,2
43606,541806,1541806,10000,2026-01-20,2
43607,125683,1125683,10000,2026-01-21,2
43608,974415,1974415,10000,2026-01-22,2
43609,187386,1187386,10000,2026-01-23,2
43610,712792,1712792,10000,2026-01-24,2
43611,548585,1548585,10000,2026-01-25,2
43612,771725,1771725,10000,2026-01-26,2
43613,433308,1433308,10000,2026-01-27,2
43614,563319,1563319,10000,2026-01-28,2
43615,606764,1606764,10000,2026-01-29,2
43616,507398,1507398,10000,2026-01-30,2
43617,39024,1039024,10000,2026-01-31,2
43618,449959,1449959,10000,2026-02-01,2
43619,612218,1612218,10000,2026-02-02,2
43620,659874,1659874,10000,2026-02-03,2
43621,760863,1760863,10000,2026-02-04,2
43622,683730,1683730,10000,2026-02-05,2
43623,953149,1953149,10000,2026-02-06,2
43624,653339,1653339,10000,2026-02-07,2
43625,863837,1863837,10000,2026-02-08,2
43626,893575,1893575,10000,2026-02-09,2
43627,215584,1215584,10000,2026-02-10,2
43628,825290,1825290,10000,2026-02-11,2
43629,666400,1666400,10000,2026-02-12,2
43630,970434,1970434,10000,2026-02-13,2
43631,398326,1398326,10000,2026-02-14,2
43632,484302,1484302,10000,2026-02-15,2
43633,411875,1411875,10000,2026-02-16,2
43634,855612,1855612,10000,2026-02-17,2
43635,995167,1995167,10000,2026-02-18,2
43636,549445,1549445,10000,2026-02-19,2
43637,372358,1372358,10000,2026-02-20,2
43638,845558,1845558,10000,2026-02-21,2
43639,26316,1026316,10000,2026-02-22,2
43640,232925,1232925,10000,2026-02-23,2
43641,564524,1564524,10000,2026-02-24,2
43642,725432,1725432,10000,2026-02-25,2
43643,625259,1625259,10000,2026-02-26,2
43644,713421,1713421,10000,2026-02-27,2
43645,31244,1031244,10000,2026-02-28,2
43646,310005,1310005,10000,2026-01-01,2
43647,622844,1622844,10000,2026-01-02,2
43648,448605,1448605,10000,2026-01-03,2
43649,594175,1594175,10000,2026-01-04,2
43650,727233,1727233,10000,2026-01-05,2
43651,465279,1465279,10000,2026-01-06,2
43652,259250,1259250,10000,2026-01-07,2
43653,342261,1342261,10000,2026-01-08,2
43654,472235,1472235,10000,2026-01-09,2
43655,151390,1151390,10000,2026-01-10,2
43656,20974,1020974,10000,2026-01-11,2
43657,897049,1897049,10000,2026-01-12,2
43658,681278,1681278,10000,2026-01-13,2
43659,138927,1138927,10000,2026-01-14,2
43660,575202,1575202,10000,2026-01-15,2
43661,654053,1654053,10000,2026-01-16,2
43662,224162,1224162,10000,2026-01-17,2
43663,258783,1258783,10000,2026-01-18,2
43664,312932,1312932,10000,2026-01-19,2
43665,177646,1177646,10000,2026-01-20,2
43666,581449,1581449,10000,2026-01-21,2
43667,909363,1909363,10000,2026-01-22,2
43668,421100,1421100,10000,2026-01-23,2
43669,300238,1300238,10000,2026-01-24,2
43670,752206,1752206,10000,2026-01-25,2
43671,816895,1816895,10000,2026-01-26,2
43672,196461,1196461,10000,2026-01-27,2
43673,682865,1682865,10000,2026-01-28,2
43674,674782,1674782,10000,2026-01-29,2
43675,605157,1605157,10000,2026-01-30,2
43676,836046,1836046,10000,2026-01-31,2
43677,260285,1260285,10000,2026-02-01,2
43678,674821,1674821,10000,2026-02-02,2
43679,807901,1807901,10000,2026-02-03,2
43680,649275,1649275,10000,2026-02-04,2
43681,827390,1827390,10000,2026-02-05,2
43682,656751,1656751,10000,2026-02-06,2
43683,117046,1117046,10000,2026-02-07,2
43684,282306,1282306,10000,2026-02-08,2
43685,753987,1753987,10000,2026-02-09,2
43686,785634,1785634,10000,2026-02-10,2
43687,679002,1679002,10000,2026-02-11,2
43688,73121,1073121,10000,2026-02-12,2
43689,982321,1982321,10000,2026-02-13,2
43690,176738,1176738,10000,2026-02-14,2
43691,600616,1600616,10000,2026-02-15,2
43692,78880,1078880,10000,2026-02-16,2
43693,207860,1207860,10000,2026-02-17,2
43694,234106,1234106,10000,2026-02-18,2
43695,390503,1390503,10000,2026-02-19,2
43696,759739,1759739,10000,2026-02-20,2
43697,947148,1947148,10000,2026-02-21,2
43698,426462,1426462,10000,2026-02-22,2
43699,391035,1391035,10000,2026-02-23,2
43700,270681,1270681,10000,2026-02-24,2
43701,97891,1097891,10000,2026-02-25,2
43702,891333,1891333,10000,2026-02-26,2
43703,806999,1806999,10000,2026-02-27,2
43704,454150,1454150,10000,2026-02-28,2
43705,408550,1408550,10000,2026-01-01,2
43706,896064,1896064,10000,2026-01-02,2
43707,954273,1954273,10000,2026-01-03,2
43708,727010,1727010,10000,2026-01-04,2
43709,263974,1263974,10000,2026-01-05,2
43710,840626,1840626,10000,2026-01-06,2
43711,1229,1001229,10000,2026-01-07,2
43712,813432,1813432,10000,2026-01-08,2
43713,897963,1897963,10000,2026-01-09,2
43714,320305,1320305,10000,2026-01-10,2
43715,343415,1343415,10000,2026-01-11,2
43716,374704,1374704,10000,2026-01-12,2
43717,906693,1906693,10000,2026-01-13,2
43718,717618,1717618,10000,2026-01-14,2
43719,175182,1175182,10000,2026-01-15,2
43720,789681,1789681,10000,2026-01-16,2
43721,429717,1429717,10000,2026-01-17,2
43722,185667,1185667,10000,2026-01-18,2
43723,27447,1027447,10000,2026-01-19,2
43724,820453,1820453,10000,2026-01-20,2
43725,332309,1332309,10000,2026-01-21,2
43726,674095,1674095,10000,2026-01-22,2
43727,324867,1324867,10000,2026-01-23,2
43728,457651,1457651,10000,2026-01-24,2
43729,254921,1254921,10000,2026-01-25,2
43730,740102,1740102,10000,2026-01-26,2
43731,194440,1194440,10000,2026-01-27,2
43732,85947,1085947,10000,2026-01-28,2
43733,947262,1947262,10000,2026-01-29,2
43734,264876,1264876,10000,2026-01-30,2
43735,683803,1683803,10000,2026-01-31,2
43736,487311,1487311,10000,2026-02-01,2
43737,616548,1616548,10000,2026-02-02,2
43738,419640,1419640,10000,2026-02-03,2
43739,268671,1268671,10000,2026-02-04,2
43740,311712,1311712,10000,2026-02-05,2
43741,936272,1936272,10000,2026-02-06,2
43742,714510,1714510,10000,2026-02-07,2
43743,701529,1701529,10000,2026-02-08,2
43744,914131,1914131,10000,2026-02-09,2
43745,664639,1664639,10000,2026-02-10,2
43746,153361,1153361,10000,2026-02-11,2
43747,172024,1172024,10000,2026-02-12,2
43748,678442,1678442,10000,2026-02-13,2
43749,554541,1554541,10000,2026-02-14,2
43750,330047,1330047,10000,2026-02-15,2
43751,623855,1623855,10000,2026-02-16,2
43752,949103,1949103,10000,2026-02-17,2
43753,42229,1042229,10000,2026-02-18,2
43754,638307,1638307,10000,2026-02-19,2
43755,780860,1780860,10000,2026-02-20,2
43756,128548,1128548,10000,2026-02-21,2
43757,769264,1769264,10000,2026-02-22,2
43758,819766,1819766,10000,2026-02-23,2
43759,486214,1486214,10000,2026-02-24,2
43760,526910,1526910,10000,2026-02-25,2
43761,471358,1471358,10000,2026-02-26,2
43762,926931,1926931,10000,2026-02-27,2
43763,326725,1326725,10000,2026-02-28,2
43764,988391,1988391,10000,2026-01-01,2
43765,57827,1057827,10000,2026-01-02,2
43766,425176,1425176,10000,2026-01-03,2
43767,404814,1404814,10000,2026-01-04,2
43768,236921,1236921,10000,2026-01-05,2
43769,165230,1165230,10000,2026-01-06,2
43770,657463,1657463,10000,2026-01-07,2
43771,640801,1640801,10000,2026-01-08,2
43772,920446,1920446,10000,2026-01-09,2
43773,175768,1175768,10000,2026-01-10,2
43774,579097,1579097,10000,2026-01-11,2
43775,212385,1212385,10000,2026-01-12,2
43776,457570,1457570,10000,2026-01-13,2
43777,642835,1642835,10000,2026-01-14,2
43778,564683,1564683,10000,2026-01-15,2
43779,294600,1294600,10000,2026-01-16,2
43780,544510,1544510,10000,2026-01-17,2
43781,894986,1894986,10000,2026-01-18,2
43782,891894,1891894,10000,2026-01-19,2
43783,142990,1142990,10000,2026-01-20,2
43784,694074,1694074,10000,2026-01-21,2
43785,688902,1688902,10000,2026-01-22,2
43786,892518,1892518,10000,2026-01-23,2
43787,296353,1296353,10000,2026-01-24,2
43788,553886,1553886,10000,2026-01-25,2
43789,943934,1943934,10000,2026-01-26,2
43790,708508,1708508,10000,2026-01-27,2
43791,700042,1700042,10000,2026-01-28,2
43792,742213,1742213,10000,2026-01-29,2
43793,933791,1933791,10000,2026-01-30,2
43794,976688,1976688,10000,2026-01-31,2
43795,350209,1350209,10000,2026-02-01,2
43796,972260,1972260,10000,2026-02-02,2
43797,41006,1041006,10000,2026-02-03,2
43798,407462,1407462,10000,2026-02-04,2
43799,987931,1987931,10000,2026-02-05,2
43800,969578,1969578,10000,2026-02-06,2
43801,319008,1319008,10000,2026-02-07,2
43802,846026,1846026,10000,2026-02-08,2
43803,675189,1675189,10000,2026-02-09,2
43804,750759,1750759,10000,2026-02-10,2
43805,546334,1546334,10000,2026-02-11,2
43806,730704,1730704,10000,2026-02-12,2
43807,997871,1997871,10000,2026-02-13,2
43808,7819,1007819,10000,2026-02-14,2
43809,600455,1600455,10000,2026-02-15,2
43810,671640,1671640,10000,2026-02-16,2
43811,675510,1675510,10000,2026-02-17,2
43812,315419,1315419,10000,2026-02-18,2
43813,832914,1832914,10000,2026-02-19,2
43814,635505,1635505,10000,2026-02-20,2
43815,873535,1873535,10000,2026-02-21,2
43816,884853,1884853,10000,2026-02-22,2
43817,493252,1493252,10000,2026-02-23,2
43818,743158,1743158,10000,2026-02-24,2
43819,689757,1689757,10000,2026-02-25,2
43820,899648,1899648,10000,2026-02-26,2
43821,958202,1958202,10000,2026-02-27,2
43822,111726,1111726,10000,2026-02-28,2
43823,487988,1487988,10000,2026-01-01,2
43824,862098,1862098,10000,2026-01-02,2
43825,3042,1003042,10000,2026-01-03,2
43826,358389,1358389,10000,2026-01-04,2
43827,125560,1125560,10000,2026-01-05,2
43828,725216,1725216,10000,2026-01-06,2
43829,522685,1522685,10000,2026-01-07,2
43830,22116,1022116,10000,2026-01-08,2
43831,377000,1377000,10000,2026-01-09,2
43832,841990,1841990,10000,2026-01-10,2
43833,131447,1131447,10000,2026-01-11,2
43834,393134,1393134,10000,2026-01-12,2
43835,797304,1797304,10000,2026-01-13,2
43836,374344,1374344,10000,2026-01-14,2
43837,181115,1181115,10000,2026-01-15,2
43838,297668,1297668,10000,2026-01-16,2
43839,603485,1603485,10000,2026-01-17,2
43840,742824,1742824,10000,2026-01-18,2
43841,790400,1790400,10000,2026-01-19,2
43842,709931,1709931,10000,2026-01-20,2
43843,845633,1845633,10000,2026-01-21,2
43844,106754,1106754,10000,2026-01-22,2
43845,239803,1239803,10000,2026-01-23,2
43846,353096,1353096,10000,2026-01-24,2
43847,887264,1887264,10000,2026-01-25,2
43848,322108,1322108,10000,2026-01-26,2
43849,519009,1519009,10000,2026-01-27,2
43850,32978,1032978,10000,2026-01-28,2
43851,577739,1577739,10000,2026-01-29,2
43852,672766,1672766,10000,2026-01-30,2
43853,560194,1560194,10000,2026-01-31,2
43854,318105,1318105,10000,2026-02-01,2
43855,872170,1872170,10000,2026-02-02,2
43856,251769,1251769,10000,2026-02-03,2
43857,628024,1628024,10000,2026-02-04,2
43858,232666,1232666,10000,2026-02-05,2
43859,538701,1538701,10000,2026-02-06,2
43860,200942,1200942,10000,2026-02-07,2
43861,167045,1167045,10000,2026-02-08,2
43862,419998,1419998,10000,2026-02-09,2
43863,925605,1925605,10000,2026-02-10,2
43864,369711,1369711,10000,2026-02-11,2
43865,482377,1482377,10000,2026-02-12,2
43866,378782,1378782,10000,2026-02-13,2
43867,786449,1786449,10000,2026-02-14,2
43868,72040,1072040,10000,2026-02-15,2
43869,386192,1386192,10000,2026-02-16,2
43870,782960,1782960,10000,2026-02-17,2
43871,56,1000056,10000,2026-02-18,2
43872,535706,1535706,10000,2026-02-19,2
43873,882368,1882368,10000,2026-02-20,2
43874,371494,1371494,10000,2026-02-21,2
43875,538609,1538609,10000,2026-02-22,2
43876,518392,1518392,10000,2026-02-23,2
43877,502238,1502238,10000,2026-02-24,2
43878,200343,1200343,10000,2026-02-25,2
43879,95689,1095689,10000,2026-02-26,2
43880,884961,1884961,10000,2026-02-27,2
43881,743910,1743910,10000,2026-02-28,2
43882,29383,1029383,10000,2026-01-01,2
43883,947486,1947486,10000,2026-01-02,2
43884,797521,1797521,10000,2026-01-03,2
43885,579624,1579624,10000,2026-01-04,2
43886,794202,1794202,10000,2026-01-05,2
43887,842497,1842497,10000,2026-01-06,2
43888,912668,1912668,10000,2026-01-07,2
43889,965534,1965534,10000,2026-01-08,2
43890,917202,1917202,10000,2026-01-09,2
43891,467547,1467547,10000,2026-01-10,2
43892,625010,1625010,10000,2026-01-11,2
43893,884628,1884628,10000,2026-01-12,2
43894,2409,1002409,10000,2026-01-13,2
43895,102247,1102247,10000,2026-01-14,2
43896,542677,1542677,10000,2026-01-15,2
43897,940743,1940743,10000,2026-01-16,2
43898,644442,1644442,10000,2026-01-17,2
43899,89578,1089578,10000,2026-01-18,2
43900,55575,1055575,10000,2026-01-19,2
43901,616013,1616013,10000,2026-01-20,2
43902,503746,1503746,10000,2026-01-21,2
43903,852750,1852750,10000,2026-01-22,2
43904,390603,1390603,10000,2026-01-23,2
43905,65985,1065985,10000,2026-01-24,2
43906,34893,1034893,10000,2026-01-25,2
43907,752433,1752433,10000,2026-01-26,2
43908,473152,1473152,10000,2026-01-27,2
43909,335059,1335059,10000,2026-01-28,2
43910,556000,1556000,10000,2026-01-29,2
43911,26806,1026806,10000,2026-01-30,2
43912,853838,1853838,10000,2026-01-31,2
43913,744286,1744286,10000,2026-02-01,2
43914,842930,1842930,10000,2026-02-02,2
43915,29364,1029364,10000,2026-02-03,2
43916,293030,1293030,10000,2026-02-04,2
43917,637719,1637719,10000,2026-02-05,2
43918,200232,1200232,10000,2026-02-06,2
43919,426120,1426120,10000,2026-02-07,2
43920,646034,1646034,10000,2026-02-08,2
43921,553873,1553873,10000,2026-02-09,2
43922,410396,1410396,10000,2026-02-10,2
43923,373485,1373485,10000,2026-02-11,2
43924,620768,1620768,10000,2026-02-12,2
43925,123005,1123005,10000,2026-02-13,2
43926,252657,1252657,10000,2026-02-14,2
43927,177807,1177807,10000,2026-02-15,2
43928,186144,1186144,10000,2026-02-16,2
43929,170597,1170597,10000,2026-02-17,2
43930,937535,1937535,10000,2026-02-18,2
43931,894557,1894557,10000,2026-02-19,2
43932,934241,1934241,10000,2026-02-20,2
43933,658563,1658563,10000,2026-02-21,2
43934,158724,1158724,10000,2026-02-22,2
43935,456807,1456807,10000,2026-02-23,2
43936,96141,1096141,10000,2026-02-24,2
43937,809849,1809849,10000,2026-02-25,2
43938,710731,1710731,10000,2026-02-26,2
43939,769236,1769236,10000,2026-02-27,2
43940,787900,1787900,10000,2026-02-28,2
43941,393287,1393287,10000,2026-01-01,2
43942,322059,1322059,10000,2026-01-02,2
43943,577829,1577829,10000,2026-01-03,2
43944,36595,1036595,10000,2026-01-04,2
43945,384006,1384006,10000,2026-01-05,2
43946,844648,1844648,10000,2026-01-06,2
43947,110317,1110317,10000,2026-01-07,2
43948,537934,1537934,10000,2026-01-08,2
43949,467620,1467620,10000,2026-01-09,2
43950,954287,1954287,10000,2026-01-10,2
43951,881726,1881726,10000,2026-01-11,2
43952,137914,1137914,10000,2026-01-12,2
43953,410148,1410148,10000,2026-01-13,2
43954,908555,1908555,10000,2026-01-14,2
43955,548407,1548407,10000,2026-01-15,2
43956,18203,1018203,10000,2026-01-16,2
43957,923157,1923157,10000,2026-01-17,2
43958,800978,1800978,10000,2026-01-18,2
43959,928978,1928978,10000,2026-01-19,2
43960,123904,1123904,10000,2026-01-20,2
43961,988821,1988821,10000,2026-01-21,2
43962,35972,1035972,10000,2026-01-22,2
43963,571725,1571725,10000,2026-01-23,2
43964,80015,1080015,10000,2026-01-24,2
43965,578876,1578876,10000,2026-01-25,2
43966,8822,1008822,10000,2026-01-26,2
43967,845922,1845922,10000,2026-01-27,2
43968,222807,1222807,10000,2026-01-28,2
43969,284490,1284490,10000,2026-01-29,2
43970,100826,1100826,10000,2026-01-30,2
43971,13286,1013286,10000,2026-01-31,2
43972,755722,1755722,10000,2026-02-01,2
43973,534785,1534785,10000,2026-02-02,2
43974,592972,1592972,10000,2026-02-03,2
43975,743119,1743119,10000,2026-02-04,2
43976,365475,1365475,10000,2026-02-05,2
43977,73357,1073357,10000,2026-02-06,2
43978,41832,1041832,10000,2026-02-07,2
43979,225464,1225464,10000,2026-02-08,2
43980,312532,1312532,10000,2026-02-09,2
43981,357137,1357137,10000,2026-02-10,2
43982,948500,1948500,10000,2026-02-11,2
43983,911438,1911438,10000,2026-02-12,2
43984,798645,1798645,10000,2026-02-13,2
43985,49378,1049378,10000,2026-02-14,2
43986,644162,1644162,10000,2026-02-15,2
43987,608755,1608755,10000,2026-02-16,2
43988,956933,1956933,10000,2026-02-17,2
43989,849602,1849602,10000,2026-02-18,2
43990,867634,1867634,10000,2026-02-19,2
43991,231801,1231801,10000,2026-02-20,2
43992,409640,1409640,10000,2026-02-21,2
43993,481127,1481127,10000,2026-02-22,2
43994,777922,1777922,10000,2026-02-23,2
43995,22487,1022487,10000,2026-02-24,2
43996,622172,1622172,10000,2026-02-25,2
43997,769163,1769163,10000,2026-02-26,2
43998,733912,1733912,10000,2026-02-27,2
43999,968390,1968390,10000,2026-02-28,2
44000,762946,1762946,10000,2026-01-01,2
44001,813970,1813970,10000,2026-01-02,2
44002,389248,1389248,10000,2026-01-03,2
44003,682478,1682478,10000,2026-01-04,2
44004,525783,1525783,10000,2026-01-05,2
44005,904128,1904128,10000,2026-01-06,2
44006,341740,1341740,10000,2026-01-07,2
44007,887732,1887732,10000,2026-01-08,2
44008,666933,1666933,10000,2026-01-09,2
44009,847654,1847654,10000,2026-01-10,2
44010,368304,1368304,10000,2026-01-11,2
44011,397084,1397084,10000,2026-01-12,2
44012,916019,1916019,10000,2026-01-13,2
44013,563718,1563718,10000,2026-01-14,2
44014,149848,1149848,10000,2026-01-15,2
44015,601837,1601837,10000,2026-01-16,2
44016,342798,1342798,10000,2026-01-17,2
44017,439024,1439024,10000,2026-01-18,2
44018,243697,1243697,10000,2026-01-19,2
44019,125915,1125915,10000,2026-01-20,2
44020,908937,1908937,10000,2026-01-21,2
44021,269554,1269554,10000,2026-01-22,2
44022,225727,1225727,10000,2026-01-23,2
44023,723925,1723925,10000,2026-01-24,2
44024,983720,1983720,10000,2026-01-25,2
44025,189393,1189393,10000,2026-01-26,2
44026,817463,1817463,10000,2026-01-27,2
44027,255830,1255830,10000,2026-01-28,2
44028,781024,1781024,10000,2026-01-29,2
44029,207045,1207045,10000,2026-01-30,2
44030,342152,1342152,10000,2026-01-31,2
44031,512832,1512832,10000,2026-02-01,2
44032,895464,1895464,10000,2026-02-02,2
44033,317848,1317848,10000,2026-02-03,2
44034,215917,1215917,10000,2026-02-04,2
44035,938781,1938781,10000,2026-02-05,2
44036,839149,1839149,10000,2026-02-06,2
44037,901019,1901019,10000,2026-02-07,2
44038,969992,1969992,10000,2026-02-08,2
44039,372132,1372132,10000,2026-02-09,2
44040,544908,1544908,10000,2026-02-10,2
44041,897837,1897837,10000,2026-02-11,2
44042,466387,1466387,10000,2026-02-12,2
44043,917094,1917094,10000,2026-02-13,2
44044,506082,1506082,10000,2026-02-14,2
44045,682922,1682922,10000,2026-02-15,2
44046,114775,1114775,10000,2026-02-16,2
44047,72053,1072053,10000,2026-02-17,2
44048,680106,1680106,10000,2026-02-18,2
44049,296234,1296234,10000,2026-02-19,2
44050,548603,1548603,10000,2026-02-20,2
44051,831320,1831320,10000,2026-02-21,2
44052,108968,1108968,10000,2026-02-22,2
44053,897555,1897555,10000,2026-02-23,2
44054,713753,1713753,10000,2026-02-24,2
44055,581916,1581916,10000,2026-02-25,2
44056,60662,1060662,10000,2026-02-26,2
44057,445501,1445501,10000,2026-02-27,2
44058,585512,1585512,10000,2026-02-28,2
44059,27401,1027401,10000,2026-01-01,2
44060,260951,1260951,10000,2026-01-02,2
44061,930194,1930194,10000,2026-01-03,2
44062,173547,1173547,10000,2026-01-04,2
44063,432063,1432063,10000,2026-01-05,2
44064,230083,1230083,10000,2026-01-06,2
44065,842983,1842983,10000,2026-01-07,2
44066,341085,1341085,10000,2026-01-08,2
44067,369140,1369140,10000,2026-01-09,2
44068,280195,1280195,10000,2026-01-10,2
44069,284522,1284522,10000,2026-01-11,2
44070,992767,1992767,10000,2026-01-12,2
44071,280319,1280319,10000,2026-01-13,2
44072,294932,1294932,10000,2026-01-14,2
44073,665037,1665037,10000,2026-01-15,2
44074,401002,1401002,10000,2026-01-16,2
44075,503126,1503126,10000,2026-01-17,2
44076,76958,1076958,10000,2026-01-18,2
44077,413999,1413999,10000,2026-01-19,2
44078,996718,1996718,10000,2026-01-20,2
44079,590891,1590891,10000,2026-01-21,2
44080,300224,1300224,10000,2026-01-22,2
44081,297169,1297169,10000,2026-01-23,2
44082,169666,1169666,10000,2026-01-24,2
44083,757213,1757213,10000,2026-01-25,2
44084,760481,1760481,10000,2026-01-26,2
44085,659027,1659027,10000,2026-01-27,2
44086,251811,1251811,10000,2026-01-28,2
44087,517337,1517337,10000,2026-01-29,2
44088,358768,1358768,10000,2026-01-30,2
44089,640987,1640987,10000,2026-01-31,2
44090,488879,1488879,10000,2026-02-01,2
44091,462956,1462956,10000,2026-02-02,2
44092,415556,1415556,10000,2026-02-03,2
44093,637670,1637670,10000,2026-02-04,2
44094,22372,1022372,10000,2026-02-05,2
44095,614027,1614027,10000,2026-02-06,2
44096,94399,1094399,10000,2026-02-07,2
44097,447804,1447804,10000,2026-02-08,2
44098,583882,1583882,10000,2026-02-09,2
44099,539813,1539813,10000,2026-02-10,2
44100,245420,1245420,10000,2026-02-11,2
44101,624254,1624254,10000,2026-02-12,2
44102,320519,1320519,10000,2026-02-13,2
44103,667399,1667399,10000,2026-02-14,2
44104,740030,1740030,10000,2026-02-15,2
44105,526666,1526666,10000,2026-02-16,2
44106,59043,1059043,10000,2026-02-17,2
44107,366104,1366104,10000,2026-02-18,2
44108,236748,1236748,10000,2026-02-19,2
44109,926966,1926966,10000,2026-02-20,2
44110,518263,1518263,10000,2026-02-21,2
44111,927734,1927734,10000,2026-02-22,2
44112,774235,1774235,10000,2026-02-23,2
44113,727437,1727437,10000,2026-02-24,2
44114,446927,1446927,10000,2026-02-25,2
44115,442624,1442624,10000,2026-02-26,2
44116,574220,1574220,10000,2026-02-27,2
44117,654704,1654704,10000,2026-02-28,2
44118,874232,1874232,10000,2026-01-01,2
44119,688734,1688734,10000,2026-01-02,2
44120,981099,1981099,10000,2026-01-03,2
44121,91665,1091665,10000,2026-01-04,2
44122,742957,1742957,10000,2026-01-05,2
44123,485581,1485581,10000,2026-01-06,2
44124,422826,1422826,10000,2026-01-07,2
44125,428058,1428058,10000,2026-01-08,2
44126,233621,1233621,10000,2026-01-09,2
44127,503999,1503999,10000,2026-01-10,2
44128,201417,1201417,10000,2026-01-11,2
44129,99801,1099801,10000,2026-01-12,2
44130,259632,1259632,10000,2026-01-13,2
44131,862201,1862201,10000,2026-01-14,2
44132,195778,1195778,10000,2026-01-15,2
44133,883601,1883601,10000,2026-01-16,2
44134,635247,1635247,10000,2026-01-17,2
44135,191199,1191199,10000,2026-01-18,2
44136,781147,1781147,10000,2026-01-19,2
44137,376984,1376984,10000,2026-01-20,2
44138,398799,1398799,10000,2026-01-21,2
44139,415340,1415340,10000,2026-01-22,2
44140,321642,1321642,10000,2026-01-23,2
44141,465618,1465618,10000,2026-01-24,2
44142,649611,1649611,10000,2026-01-25,2
44143,239159,1239159,10000,2026-01-26,2
44144,376654,1376654,10000,2026-01-27,2
44145,651361,1651361,10000,2026-01-28,2
44146,160071,1160071,10000,2026-01-29,2
44147,604749,1604749,10000,2026-01-30,2
44148,561635,1561635,10000,2026-01-31,2
44149,147716,1147716,10000,2026-02-01,2
44150,910693,1910693,10000,2026-02-02,2
44151,123956,1123956,10000,2026-02-03,2
44152,989864,1989864,10000,2026-02-04,2
44153,906902,1906902,10000,2026-02-05,2
44154,734292,1734292,10000,2026-02-06,2
44155,796055,1796055,10000,2026-02-07,2
44156,469388,1469388,10000,2026-02-08,2
44157,236811,1236811,10000,2026-02-09,2
44158,367095,1367095,10000,2026-02-10,2
44159,155036,1155036,10000,2026-02-11,2
44160,635612,1635612,10000,2026-02-12,2
44161,491245,1491245,10000,2026-02-13,2
44162,62498,1062498,10000,2026-02-14,2
44163,667054,1667054,10000,2026-02-15,2
44164,358788,1358788,10000,2026-02-16,2
44165,587509,1587509,10000,2026-02-17,2
44166,637000,1637000,10000,2026-02-18,2
44167,150304,1150304,10000,2026-02-19,2
44168,636874,1636874,10000,2026-02-20,2
44169,13518,1013518,10000,2026-02-21,2
44170,787777,1787777,10000,2026-02-22,2
44171,607163,1607163,10000,2026-02-23,2
44172,602949,1602949,10000,2026-02-24,2
44173,388761,1388761,10000,2026-02-25,2
44174,79476,1079476,10000,2026-02-26,2
44175,461600,1461600,10000,2026-02-27,2
44176,969436,1969436,10000,2026-02-28,2
44177,470147,1470147,10000,2026-01-01,2
44178,329322,1329322,10000,2026-01-02,2
44179,721103,1721103,10000,2026-01-03,2
44180,502357,1502357,10000,2026-01-04,2
44181,496497,1496497,10000,2026-01-05,2
44182,778086,1778086,10000,2026-01-06,2
44183,772093,1772093,10000,2026-01-07,2
44184,814302,1814302,10000,2026-01-08,2
44185,880776,1880776,10000,2026-01-09,2
44186,470270,1470270,10000,2026-01-10,2
44187,475194,1475194,10000,2026-01-11,2
44188,767853,1767853,10000,2026-01-12,2
44189,712900,1712900,10000,2026-01-13,2
44190,602283,1602283,10000,2026-01-14,2
44191,422524,1422524,10000,2026-01-15,2
44192,21767,1021767,10000,2026-01-16,2
44193,154720,1154720,10000,2026-01-17,2
44194,316211,1316211,10000,2026-01-18,2
44195,579341,1579341,10000,2026-01-19,2
44196,75658,1075658,10000,2026-01-20,2
44197,931863,1931863,10000,2026-01-21,2
44198,747902,1747902,10000,2026-01-22,2
44199,810848,1810848,10000,2026-01-23,2
44200,391282,1391282,10000,2026-01-24,2
44201,502859,1502859,10000,2026-01-25,2
44202,627540,1627540,10000,2026-01-26,2
44203,446038,1446038,10000,2026-01-27,2
44204,350763,1350763,10000,2026-01-28,2
44205,732612,1732612,10000,2026-01-29,2
44206,725560,1725560,10000,2026-01-30,2
44207,3886,1003886,10000,2026-01-31,2
44208,830331,1830331,10000,2026-02-01,2
44209,521231,1521231,10000,2026-02-02,2
44210,82562,1082562,10000,2026-02-03,2
44211,352795,1352795,10000,2026-02-04,2
44212,977103,1977103,10000,2026-02-05,2
44213,348311,1348311,10000,2026-02-06,2
44214,940767,1940767,10000,2026-02-07,2
44215,661133,1661133,10000,2026-02-08,2
44216,828989,1828989,10000,2026-02-09,2
44217,458283,1458283,10000,2026-02-10,2
44218,576553,1576553,10000,2026-02-11,2
44219,283356,1283356,10000,2026-02-12,2
